timestamp,action,symbol,qty,price,usd_balance,asset_balance,fee
2025-08-31 02:39:11,BUY,DOGE-USD,40965.57,0.21806284499999998,991.0001744527544,40965.57,-75.93108430059652
2025-08-31 02:40:47,SELL,DOGE-USD,40955.23,0.21768210000000002,9830.4412728205,10.339999999996508,-75.77937401525553
2025-08-31 02:41:21,BUY,DOGE-USD,40947.71,0.21799277499999997,828.2627480964929,40958.049999999996,-75.87359192875962
